pwsid,name,state,must_replace,unknown,pop,lead90,exposure_per_line,cost_total,priority_rank
NY1500284,LAKE PLACID V,NY,5.0,7.0,5000,0.0022,2.161075511998995,24900.0,5789
IA1528010,GRISWOLD WATER SUPPLY,IA,10.0,5.0,1008,0.003,2.16,48000.0,5790
MN1520002,Lafayette,MN,2.0,25.0,504,0.003,2.16,14400.0,5791
NJ0108013,TOWER 1999 MOBILE HOME PARK,NJ,17.0,0.0,100,0.0012,2.16,79900.0,5792
FL3350584,IMPERIAL TERRACE WEST,FL,4.0,0.0,498,0.0012,2.16,18800.0,5793
IL0730500,GENESEO,IL,323.0,2953.0,6539,0.0014,2.1599113796576033,2108700.0,5794
ND3000736,NEW SALEM CITY OF,ND,2.0,204.0,946,0.00154,2.1596742581090407,50200.0,5795
TX1100003,CITY OF SUNDOWN,TX,1.0,4.0,1300,0.0,2.159468438538206,5500.0,5796
UTAH08001,CASTLEDALE,UT,7.0,246.0,1700,0.0027,2.1593110871905274,82100.0,5797
NC0459010,"WILLIAMSTON, TOWN OF",NC,381.0,1614.0,7650,0.0,2.1591871295512277,2113500.0,5798
MN1500017,Brownsdale,MN,6.0,351.0,682,0.002,2.15903165735568,98400.0,5799
MN1530010,Wilmont,MN,11.0,5.0,344,0.001,2.1584313725490194,52700.0,5800
AL0000023,NORTH BALDWIN UTILITIES,AL,246.0,0.0,28713,0.0,2.1582230907997593,1156200.0,5801
GA0750002,LENOX,GA,67.0,0.0,1083,0.0012,2.158007380073801,314900.0,5802
NC0279010,"EDEN, CITY OF",NC,1.0,5146.0,15332,0.0,2.157613284548269,1033900.0,5803
WI7290122,ELROY WATERWORKS,WI,10.0,79.0,1333,0.0,2.156957928802589,62800.0,5804
NY2202335,CLAYTON VILLAGE,NY,8.0,884.0,2100,0.0021,2.1567567567567565,214400.0,5805
IA9425011,DAYTON MUNICIPAL WATER SUPPLY,IA,3.0,32.0,772,0.0,2.1564245810055866,20500.0,5806
MO1010625,MO AMERICAN PLATTE COUNTY,MO,2.0,4129.0,16645,0.0,2.1563674051042883,835200.0,5807
ME0090870,LISBON WATER DEPARTMENT,ME,164.0,460.0,6643,0.0016,2.1558905180840666,862800.0,5808
VA3595250,"EMPORIA, CITY OF",VA,10.0,1936.0,7594,0.0,2.1555492478001703,434200.0,5809
SC1310003,PAGELAND CITY OF (SC1310003),SC,229.0,429.0,3467,0.0034,2.155526271329616,1162100.0,5810
IA4254061,HUBBARD WATER SUPPLY,IA,5.0,37.0,860,0.0,2.155388471177945,30900.0,5811
IA4910000,BELLEVUE MUNICIPAL UTILITIES,IA,5.0,7.0,2363,0.0005,2.1551338629008536,24900.0,5812
MO2010472,LINNEUS PWS,MO,4.0,0.0,278,0.0,2.1550387596899223,18800.0,5813
IA0180001,STUART WATER SUPPLY,IA,4.0,110.0,1814,0.002,2.154996505939902,40800.0,5814
KS2019115,"BELLE PLAINE, CITY OF",KS,30.0,676.0,1468,0.0029,2.1547519475194754,276200.0,5815
OH8500812,FREDERICKSBURG VILLAGE PWS,OH,2.0,167.0,420,0.0013,2.1528301886792454,42800.0,5816
SD4600165,HOWARD,SD,3.0,0.0,848,0.004,2.152571810287241,14100.0,5817
TX0960016,RRA NEWLIN WATER SYSTEM,TX,5.0,0.0,60,0.0006,2.151724137931035,23500.0,5818
WI6180231,AUGUSTA WATERWORKS,WI,2.0,47.0,1450,0.0,2.1513353115727,18800.0,5819
MN1180008,Crosby,MN,284.0,482.0,2377,0.0,2.151131221719457,1431200.0,5820
IA3671021,THURMAN WATER WORKS,IA,3.0,0.0,167,0.002,2.150757575757576,14100.0,5821
NE3106102,"UPLAND, VILLAGE OF",NE,13.0,1.0,145,0.00235,2.1502136752136756,61300.0,5822
MO1010580,NORTH KANSAS CITY PWS,MO,2.0,1.0,4500,0.0,2.150023889154324,9600.0,5823
IL1730200,MOWEAQUA,IL,217.0,0.0,1785,0.002,2.1498405951115833,1019900.0,5824
NC0144040,MAGGIE VALLEY SANITARY DIST,NC,1.0,3203.0,9629,0.0,2.1498102254967626,645300.0,5825
GA1310000,CAIRO,GA,1936.0,1.0,9637,0.0,2.149197145405888,9099400.0,5826
VA5141640,"STUART, TOWN OF",VA,133.0,2.0,1500,0.0,2.1489971346704873,625500.0,5827
CT1000011,AQUARION-NORTH CANAAN,CT,35.0,656.0,1481,0.0013,2.148669336893636,295700.0,5828
IA5939009,RUSSELL WATER SUPPLY,IA,12.0,20.0,477,0.0,2.1486486486486487,60400.0,5829
IA6171029,WINTERSET MUNICIPAL WATERWORKS,IA,49.0,1057.0,5428,0.001,2.148373531230674,441700.0,5830
NE3102709,"RANDOLPH, CITY OF",NE,1.0,246.0,944,0.002,2.148326639892905,53900.0,5831
TX2260004,TOM GREEN COUNTY FWSD 2 CHRISTOVAL,TX,2.0,2.0,482,0.00265,2.1483080808080808,9800.0,5832
NY0501718,FLEMING WD #1,NY,7.0,148.0,1800,0.0,2.1479713603818618,62500.0,5833
IL0210600,TAYLORVILLE,IL,166.0,992.0,12806,0.0,2.1475767231259435,978600.0,5834
NY0907950,SUN VALLEY MOBILE HOME PARK,NY,1.0,0.0,50,0.00175,2.1474358974358974,4700.0,5835
VA5117200,"CHASE CITY,TOWN OF",VA,2.0,0.0,2242,0.00221,2.1471797440178073,9400.0,5836
GA1370003,CORNELIA,GA,124.0,1691.0,6130,0.0,2.147110332749562,921000.0,5837
NE3102705,"LAUREL, CITY OF",NE,16.0,0.0,972,0.0011,2.1466666666666665,75200.0,5838
IL1190500,HARTFORD,IL,112.0,403.0,1260,0.0,2.1465076660988074,607000.0,5839
ND3400269,DRAYTON CITY OF,ND,6.0,13.0,824,0.0,2.1458333333333335,30800.0,5840
MI0002640,GLADSTONE,MI,333.0,0.0,4632,0.0,2.1454377026401112,1565100.0,5841
OH6900711,OTTAWA VILLAGE,OH,1.0,1277.0,4393,0.0,2.14501953125,260100.0,5842
OH5501211,PIQUA CITY PWS,OH,669.0,7809.0,20354,0.0,2.1443320691108303,4706100.0,5843
IL1230100,LACON,IL,171.0,625.0,1878,0.0,2.143835616438356,928700.0,5844
KY0030239,LAWRENCEBURG WATER & SEWER DEPT,KY,65.0,731.0,14748,0.003,2.143085492855413,451700.0,5845
IL0290250,MATTOON,IL,1257.0,2006.0,19500,0.0036,2.142857142857143,6309100.0,5846
MN1040026,Secluded Acres,MN,18.0,0.0,60,0.0,2.142857142857143,84600.0,5847
OH1600612,WARSAW  PWS,OH,1.0,0.0,782,0.0,2.1424657534246574,4700.0,5848
ND0500099,BOTTINEAU CITY OF,ND,104.0,576.0,2211,0.00206,2.141945485519591,604000.0,5849
PA2359001,PA AMER WATER CO BROWNELL,PA,101.0,5068.0,12560,0.0,2.1415174765558396,1488300.0,5850
VT0005087,SHELBURNE WATER DEPT,VT,4.0,92.0,5764,0.0,2.1411589895988112,37200.0,5851
MN1250020,Zumbrota,MN,85.0,562.0,3172,0.002,2.141115743498114,511900.0,5852
MN1730004,Belgrade,MN,111.0,44.0,745,0.0,2.1408045977011496,530500.0,5853
SC0210001,AIKEN CITY OF (SC0210001),SC,1.0,12276.0,45090,0.00082,2.1405707598127477,2459900.0,5854
IL1050100,CHATSWORTH,IL,6.0,87.0,1256,0.0,2.1396933560477,45600.0,5855
KS2020502,"NEODESHA, CITY OF",KS,23.0,0.0,2246,0.0034,2.139047619047619,108100.0,5856
WI4430493,LENA WATERWORKS,WI,2.0,223.0,585,0.00085,2.1389273356401386,54000.0,5857
MN1690031,Kinney,MN,1.0,61.0,154,0.0,2.138888888888889,16900.0,5858
OK2000811,GRACEMONT PWA,OK,3.0,115.0,336,0.0019,2.138757062146893,37100.0,5859
MI0000260,ATHENS,MI,127.0,7.0,956,0.0,2.1387024608501117,598300.0,5860
KY0280267,MARION WATER DEPARTMENT,KY,1.0,1418.0,3039,0.0,2.138634764250528,288300.0,5861
KY0630255,LONDON UTILITY COMMISSION,KY,132.0,0.0,8855,0.002,2.138433127352795,620400.0,5862
CT0980011,AQUARION-NORFOLK,CT,7.0,294.0,913,0.0,2.1381733021077283,91700.0,5863
KS2019701,"ALMA, CITY OF",KS,2.0,5.0,799,0.0027,2.1379138321995463,10400.0,5864
WV3305203,NEW MARTINSVILLE,WV,1.0,565.0,5272,0.0011,2.1377458758342778,117700.0,5865
WV3303516,WHEELING,WV,92.0,12522.0,29899,0.0,2.1374749785530454,2936800.0,5866
KY0480178,HARLAN MUNICIPAL WATER WORKS,KY,238.0,1652.0,4574,0.0,2.1373831775700936,1449000.0,5867
TX0340004,CITY OF LINDEN,TX,365.0,0.0,1813,0.00118,2.137292531876138,1715500.0,5868
IA5551006,LU VERNE WATER SUPPLY,IA,15.0,138.0,258,0.004,2.1359477124183006,98100.0,5869
KS2005114,"ELLIS, CITY OF",KS,3.0,835.0,2001,0.0017,2.135934803451582,181100.0,5870
NY0430096,FRANKLINVILLE TOWN WATER DISTRICT #1,NY,5.0,20.0,100,0.0023,2.1358024691358026,27500.0,5871
IL0110600,MANLIUS,IL,10.0,0.0,298,0.00478,2.135666666666667,47000.0,5872
IA2809055,COLESBURG WATER SUPPLY,IA,24.0,5.0,386,0.00226,2.135371794871795,113800.0,5873
OH8100611,VAN WERT CITY,OH,7.0,1965.0,10846,0.0,2.13503937007874,425900.0,5874
MI0003726,SOUTHWEST MICHIGAN REGIONAL SANITARY SEW,MI,20.0,7864.0,26780,0.0011,2.1347097413046168,1666800.0,5875
IA3189001,WORTHINGTON WATER SUPPLY,IA,5.0,54.0,382,0.0,2.1340782122905027,34300.0,5876
OK2004404,FAIRVIEW,OK,67.0,98.0,2690,0.0011,2.1339738851933974,334500.0,5877
KS2019702,"ALTA VISTA, CITY OF",KS,49.0,0.0,422,0.0007,2.1337842190016105,230300.0,5878
MT0000213,FAIRVIEW  TOWN OF,MT,16.0,279.0,1000,0.001,2.1333333333333333,131000.0,5879
IA4009016,ELLSWORTH PUBLIC WATER SUPPLY,IA,6.0,200.0,514,0.001,2.1333333333333333,68200.0,5880
IA5772054,PRAIRIEBURG MUNI. WATER SUPPLY,IA,11.0,26.0,160,0.0,2.1333333333333333,56900.0,5881
NE3114705,"FALLS CITY, CITY OF",NE,64.0,1953.0,4015,0.00155,2.132827796501364,691400.0,5882
IA8584000,STORY CITY WATER DEPT,IA,96.0,2.0,3357,0.0,2.1327827191867854,451600.0,5883
KY0011016,COLUMBIA/ADAIR UTILITIES DISTRICT,KY,8.0,9258.0,22113,0.0,2.1326068087568713,1889200.0,5884
MN1430001,Biscay,MN,2.0,5.0,113,0.0,2.1320754716981134,10400.0,5885
MS0120007,CITY OF QUITMAN,MS,386.0,0.0,1964,0.0022,2.1306086408073166,1814200.0,5886
IA3742004,JEFFERSON WATER DEPARTMENT,IA,221.0,386.0,4182,0.0008,2.130096711798839,1115900.0,5887
IL1671200,SPRINGFIELD,IL,1782.0,8481.0,117444,0.0,2.1300010881787514,10071600.0,5888
GA1850027,THE RIVER RV PARK,FL,96.0,0.0,213,0.0,2.13,451200.0,5889
CT1090031,CTWC - GALLUP SYSTEM,CT,24.0,700.0,2538,0.002,2.1290895632864544,252800.0,5890
ND2500946,TOWNER CITY OF,ND,2.0,302.0,479,0.0064,2.128888888888889,69800.0,5891
SD4600004,ALCESTER,SD,12.0,399.0,820,0.001,2.1281427412814273,136200.0,5892
MN1720005,Green Isle,MN,7.0,97.0,599,0.002,2.128108672936259,52300.0,5893
NC0466035,"SEABOARD, TOWN OF",NC,5.0,7.0,881,0.0,2.1280193236714977,24900.0,5894
MN1640015,Wanda,MN,2.0,47.0,84,0.004,2.1279999999999997,18800.0,5895
MN1310001,Bigfork,MN,6.0,27.0,397,0.001,2.1279731993299835,33600.0,5896
MO2010420,KEYTESVILLE PWS,MO,5.0,0.0,500,0.0,2.127659574468085,23500.0,5897
IA6484093,STATE CENTER MUNI WATER DEPT,IA,3.0,0.0,1411,0.0009,2.127539118065434,14100.0,5898
KS2004703,"KINSLEY, CITY OF",KS,344.0,460.0,1417,0.0031,2.12667495854063,1708800.0,5899
TX0920040,CITY OF WARREN CITY,TX,1.0,25.0,319,0.0,2.1266666666666665,9700.0,5900
IL1950550,TAMPICO,IL,148.0,92.0,689,0.0,2.126543209876543,714000.0,5901
NV0000240,STOREY COUNTY WATER DISTRICT,NV,118.0,303.0,1420,0.002,2.1259357111404666,615200.0,5902
LA1019008,DEQUINCY WATER SYSTEM (LAWCO),LA,27.0,1794.0,5370,0.00059,2.1245603349828706,485700.0,5903
MI0003740,"LAKE ORION, VILLAGE OF",MI,60.0,0.0,2973,0.0,2.1235714285714287,282000.0,5904
IN5216005,WESTPORT WATER COMPANY,IN,5.0,446.0,1300,0.00095,2.123399897593446,112700.0,5905
MO5024319,LACLEDE COUNTY PWSD 3,MO,1.0,1721.0,6075,0.0,2.1233834323663054,348900.0,5906
FL6080256,SHELL CREEK PARK,MI,37.0,210.0,465,0.0019,2.1210526315789475,215900.0,5907
KS2013903,"OVERBROOK, CITY OF",KS,2.0,11.0,999,0.0,2.121019108280255,11600.0,5908
KS2012512,"CHERRYVALE, CITY OF",KS,278.0,15.0,2159,0.001,2.1205647636586864,1309600.0,5909
MO4010543,MOREHOUSE PWS,MO,38.0,0.0,749,0.00415,2.120229120473023,178600.0,5910
IL1310100,JOY,IL,3.0,0.0,377,0.0017,2.11983164983165,14100.0,5911
MN1650006,Franklin,MN,10.0,94.0,496,0.0,2.1196581196581197,65800.0,5912
KS2007903,"BURRTON, CITY OF",KS,3.0,0.0,854,0.0,2.119106699751861,14100.0,5913
OH3300212,DUNKIRK VILLAGE PWS,OH,4.0,66.0,875,0.0,2.1186440677966103,32000.0,5914
NE3102902,"IMPERIAL, CITY OF",NE,677.0,0.0,2071,0.000816,2.118004267701261,3181900.0,5915
ND2800953,UNDERWOOD CITY OF,ND,6.0,408.0,778,0.0026,2.1179891724671305,109800.0,5916
TX0740004,CITY OF LADONIA,TX,132.0,110.0,597,0.00372,2.116636363636364,642400.0,5917
TX0400001,CITY OF MORTON,TX,2.0,0.0,1608,0.000637,2.116523232323232,9400.0,5918
GA0150002,CARTERSVILLE,GA,634.0,3479.0,24830,0.0011,2.1163238836390583,3675600.0,5919
NE3101302,"ALLIANCE, CITY OF",NE,25.0,3458.0,8070,0.000997,2.1161509712318662,809100.0,5920
OH8500612,DOYLESTOWN VILLAGE PWS,OH,1.0,991.0,3051,0.0,2.1158113730929267,202900.0,5921
IL1350300,HILLSBORO,IL,83.0,1080.0,4402,0.0,2.1143131604226704,606100.0,5922
MO4010496,MARBLE HILL NORTH PWS,MO,73.0,77.0,664,0.00162,2.1141149425287358,358500.0,5923
OK2004104,CARNEY,OK,1.0,156.0,649,0.0,2.1140065146579805,35900.0,5924
OH1900112,ARCANUM VILLAGE PWS,OH,1.0,0.0,2100,0.0012,2.1136999068033555,4700.0,5925
IA7778039,SHELDAHL WATER SUPPLY,IA,8.0,0.0,307,0.001,2.112688172043011,37600.0,5926
IA8320098,EARLING WATER SUPPLY,IA,16.0,0.0,397,0.0012,2.1121182266009852,75200.0,5927
NC0276015,"RANDLEMAN, CITY OF",NC,41.0,42.0,4631,0.0,2.11171910624715,201100.0,5928
IN5245042,SCHNEIDER WATER DEPARTMENT,IN,11.0,96.0,267,0.0003,2.1111627906976747,70900.0,5929
NE3103306,"GURLEY, VILLAGE OF",NE,47.0,0.0,228,0.0,2.111111111111111,220900.0,5930
TX0200010,CITY OF WEST COLUMBIA,TX,42.0,0.0,3878,0.0,2.111050626020686,197400.0,5931
OK2005001,SULPHUR,OK,1138.0,0.0,4929,0.00133,2.110951219512195,5348600.0,5932
WV3305004,FORT GAY WATER WORKS,WV,8.0,750.0,1600,0.0,2.1108179419525066,187600.0,5933
NE3101909,"PLEASANTON, VILLAGE OF",NE,29.0,0.0,367,0.00113,2.1104135472370764,136300.0,5934
MN1280004,Hokah,MN,21.0,225.0,555,0.0,2.1102661596958177,143700.0,5935
ND1800753,NORTHWOOD CITY OF,ND,2.0,174.0,945,0.00101,2.11010460251046,44200.0,5936
DE0000657,SMYRNA WATER DEPARTMENT,DE,9.0,2211.0,11813,0.0,2.1094642857142856,484500.0,5937
TX2210005,CITY OF LAWN,TX,10.0,0.0,660,0.0,2.108626198083067,47000.0,5938
WI6060193,MONDOVI WATERWORKS,WI,25.0,918.0,2667,0.0,2.108300395256917,301100.0,5939
WI6270298,ALMA CENTER WATERWORKS,WI,11.0,74.0,487,0.0,2.1082251082251084,66500.0,5940
NC0156010,"MARION, CITY OF",NC,131.0,3189.0,9362,0.0,2.1080837649178115,1253500.0,5941
KS2013102,"SENECA, CITY OF",KS,2.0,20.0,2130,0.0036,2.107901037509976,13400.0,5942
NE3106104,"FRANKLIN, CITY OF",NE,66.0,0.0,950,0.0038,2.1073746312684367,310200.0,5943
TX1920001,CITY OF BIG LAKE,TX,1.0,0.0,2965,0.0,2.107320540156361,4700.0,5944
IL1170050,BENLD,IL,8.0,9.0,1612,0.0,2.10718954248366,39400.0,5945
SD4600115,EGAN,SD,3.0,119.0,241,0.001,2.107103825136612,37900.0,5946
KS2001101,BOURBON CO RWD 4,KS,610.0,0.0,1161,0.0016,2.1062950819672133,2867000.0,5947
IA1716076,CLEAR LAKE WATER DEPARTMENT,IA,199.0,1178.0,7687,0.00363,2.105702249669166,1170900.0,5948
MT0000573,LIVINGSTON  CITY OF,MT,170.0,3237.0,7500,0.002,2.105002476473502,1446400.0,5949
IA2537001,GRANGER MUNI WATER SUPPLY,IA,8.0,26.0,1654,0.0,2.104325699745547,42800.0,5950
NE3118101,"HOSKINS, VILLAGE OF",NE,22.0,103.0,263,0.0,2.104,124000.0,5951
MT0000193,CUT BANK  CITY OF,MT,3.0,1155.0,3105,0.0,2.1036585365853657,245100.0,5952
MO1010024,ARCHIE PWS,MO,2.0,300.0,1300,0.0,2.103559870550162,69400.0,5953
NE3117908,"HERMAN, VILLAGE OF",NE,3.0,119.0,268,0.00207,2.1033379310344826,37900.0,5954
MN1820001,Bayport,MN,104.0,395.0,2700,0.0,2.102803738317757,567800.0,5955
VA1169650,MOCCASIN GAP_SCOTT CO PSA,VA,517.0,314.0,5412,0.0,2.101747572815534,2492700.0,5956
IA8300184,REGIONAL WATER,IA,31.0,8.0,4132,0.0,2.1017293997965414,147300.0,5957
MO5010331,GREENFIELD PWS,MO,394.0,27.0,1400,0.00182,2.101561802766622,1857200.0,5958
TX0750004,CITY OF SCHULENBURG,TX,24.0,0.0,3000,0.0,2.100840336134454,112800.0,5959
NE3110704,"CROFTON, CITY OF",NE,10.0,231.0,754,0.0018,2.1006965174129357,93200.0,5960
MO5010537,MONETT PWS,MO,154.0,3459.0,9027,0.0,2.0997906489881366,1415600.0,5961
KY0220335,OLIVE HILL MUNICIPAL WATER WORKS,KY,23.0,391.0,6192,0.0,2.0996948118006102,186300.0,5962
OH7901512,TUSCARAWAS VILLAGE,OH,1.0,46.0,1056,0.0,2.099403578528827,13900.0,5963
KS2006901,"MONTEZUMA, CITY OF",KS,9.0,0.0,951,0.0,2.0993377483443707,42300.0,5964
VA5780600,HCSA- LEIGH STREET PLANT,VA,69.0,4.0,9364,0.0,2.0986104885701478,325100.0,5965
IL0991150,TONICA,IL,1.0,0.0,705,0.0,2.0982142857142856,4700.0,5966
TX1400004,CITY OF OLTON,TX,181.0,0.0,1953,0.0,2.0977443609022557,850700.0,5967
IL0570500,IL AMERICAN-FARMINGTON,IL,10.0,425.0,2448,0.0,2.0976863753213366,132000.0,5968
WI1220092,CUBA CITY WATERWORKS,WI,3.0,885.0,2141,0.0,2.096963761018609,191100.0,5969
MO2010487,MACON PWS,MO,64.0,80.0,5489,0.00222,2.096962396006656,316800.0,5970
NH0831010,FRANCESTOWN VILLAGE WATER,NH,1.0,61.0,130,0.0,2.096774193548387,16900.0,5971
SC2820005,CASSATT WTR KERSHAW-LEE CO RWA,SC,1.0,2569.0,25485,0.0015,2.0967464472700077,518500.0,5972
NH1971010,RAYMOND WATER DEPT,NH,4.0,1675.0,3300,0.001,2.0964860035735557,353800.0,5973
TN0000648,SOUTH FULTON WATER SYSTEM,TN,1.0,0.0,3932,0.0009,2.095485168426345,4700.0,5974
IA7063096,STOCKTON MUNI WATER SUPPLY,IA,2.0,0.0,176,0.0,2.0952380952380953,9400.0,5975
MN1690020,Gilbert,MN,31.0,364.0,1829,0.0,2.0950744558991983,218500.0,5976
NC0149010,"STATESVILLE, CITY OF",NC,1.0,12278.0,30843,0.0,2.0948855532160566,2460300.0,5977
NE3113102,"TALMAGE, VILLAGE OF",NE,10.0,105.0,266,0.0013,2.094589371980676,68000.0,5978
GA2870000,ASHBURN,GA,1622.0,306.0,5176,0.0016,2.0943717245581963,7684600.0,5979
ND1400732,NEW ROCKFORD CITY OF,ND,61.0,612.0,1391,0.0023,2.094369016536118,409100.0,5980
IA4953078,MILES WATER DEPARTMENT,IA,211.0,0.0,408,0.0014,2.094272300469483,991700.0,5981
OK3003301,ELDORADO,OK,48.0,2.0,446,0.0,2.0938967136150235,226000.0,5982
MN1220004,Elmore,MN,10.0,84.0,663,0.003,2.0936842105263156,63800.0,5983
MN1340006,Pennock,MN,5.0,199.0,492,0.0,2.0936170212765957,63300.0,5984
WV3302519,RIVESVILLE TOWN OF,WV,3.0,512.0,1267,0.00054,2.0934800637958535,116500.0,5985
KY0690089,CRAB ORCHARD WATER DISTRICT,KY,5.0,569.0,1488,0.0,2.0928270042194095,137300.0,5986
ND2601037,WISHEK CITY OF,ND,19.0,513.0,952,0.00264,2.0926205607476636,191900.0,5987
OK2006302,MAUD,OK,5.0,1.0,1136,0.0,2.0920810313075506,23700.0,5988
IA5432042,HEDRICK WATER SUPPLY,IA,16.0,161.0,728,0.0,2.0919540229885056,107400.0,5989
ME0091220,OXFORD WATER DISTRICT,ME,1.0,150.0,1100,0.0022,2.091763405196241,34700.0,5990
TX0200011,CITY OF DANBURY,TX,11.0,90.0,1673,0.0,2.09125,69700.0,5991
MN1570002,Saint Hilaire,MN,3.0,32.0,257,0.0,2.089430894308943,20500.0,5992
ID5160035,OAKLEY CITY OF,ID,1.0,0.0,821,0.0,2.089058524173028,4700.0,5993
VA1191883,WASHINGTON COUNTY SERVICE AUTHORITY,VA,135.0,0.0,47574,0.0,2.0880442415730336,634500.0,5994
MT0001744,FLATHEAD COUNTY WATER AND SEWER,MT,5.0,2473.0,7775,0.001,2.0879489761664987,518100.0,5995
MO1010014,AMORET PWS,MO,1.0,37.0,190,0.0,2.087912087912088,12100.0,5996
TX0080015,CITY OF WALLIS,TX,91.0,370.0,1292,0.0,2.087237479806139,501700.0,5997
MO5010321,GRANBY PWS,MO,385.0,446.0,2034,0.00267,2.0871533101045294,1898700.0,5998
NC0466040,"WOODLAND, TOWN OF",NC,80.0,5.0,747,0.0,2.0865921787709496,377000.0,5999
IL1350100,EJ WATER-COALTON,IL,1.0,156.0,317,0.0006,2.086582278481013,35900.0,6000
KS2011708,"FRANKFORT, CITY OF",KS,79.0,238.0,717,0.0094,2.0864400715563507,418900.0,6001
IA6525090,GLENWOOD MUNICIPAL UTILITIES,IA,64.0,583.0,5449,0.0008,2.086373439961226,417400.0,6002
TX1720001,CITY OF DAINGERFIELD,TX,5.0,1030.0,2522,0.0,2.086021505376344,229500.0,6003
TX1160007,CITY OF QUINLAN,TX,28.0,0.0,1414,0.00195,2.0859268929503916,131600.0,6004
KY1170073,CLAY WATER WORKS,KY,3.0,73.0,1287,0.0,2.085899513776337,28700.0,6005
MO4024521,RIPLEY COUNTY PWSD 1 EAST,MO,1.0,556.0,2265,0.0,2.085635359116022,115900.0,6006
IA4051002,STRATFORD MUNI WATER DEPT,IA,5.0,34.0,707,0.0,2.0855457227138645,30300.0,6007
PA3540044,AQUA SHENANDOAH,PA,297.0,3118.0,9500,0.0,2.0837903048914237,2019500.0,6008
IA9368035,SEYMOUR MUNICIPAL UTILITY WATER DEPT,IA,22.0,272.0,637,0.0034,2.0836977777777776,157800.0,6009
NC0467103,OSPREY COVE 1,NC,204.0,0.0,475,0.0,2.0833333333333335,958800.0,6010
MT0002819,COUNTRY COURT COMMUNITY INC,MT,2.0,5.0,25,0.0,2.0833333333333335,10400.0,6011
KS2018502,"ST JOHN, CITY OF",KS,12.0,4.0,1176,0.0019,2.0832704402515723,57200.0,6012
IN5265006,MOUNT VERNON WATER WORKS,IN,1.0,0.0,6426,0.0,2.082307193778354,4700.0,6013
IA3146055,HOLY CROSS WATER SUPPLY,IA,11.0,6.0,356,0.0,2.08187134502924,52900.0,6014
MN1240010,Glenville,MN,3.0,287.0,566,0.001,2.08183908045977,71500.0,6015
MO4010132,CAMPBELL PWS,MO,3.0,547.0,1562,0.0014,2.0801299228583026,123500.0,6016
IL1270150,METROPOLIS,IL,2013.0,709.0,6309,0.0,2.080118694362018,9602900.0,6017
ND4100428,GWINNER CITY OF,ND,2.0,224.0,753,0.0,2.0801104972375692,54200.0,6018
MS0340021,CITY OF LAUREL,MS,2293.0,0.0,18100,0.0014,2.0800224230957887,10777100.0,6019
WI6100330,NEILLSVILLE WATERWORKS,WI,17.0,1154.0,2384,0.00115,2.078358974358974,310700.0,6020
IA8666002,MONTOUR WATER SUPPLY,IA,7.0,105.0,203,0.0022,2.0783333333333336,53900.0,6021
IA0510040,BRAYTON WATER SYSTEM,IA,3.0,3.0,143,0.002,2.0777777777777775,14700.0,6022
IA3709001,CHURDAN WATER SUPPLY,IA,28.0,49.0,375,0.0012,2.076923076923077,141400.0,6023
IA2452044,VAIL WATER SUPPLY,IA,11.0,7.0,383,0.002,2.0768740031897925,53100.0,6024
OK2006203,STONEWALL PWA,OK,23.0,9.0,465,0.000543,2.076866379310345,109900.0,6025
OH6000212,DRESDEN  PWS,OH,33.0,350.0,2000,0.0,2.0768431983385254,225100.0,6026
SC0220012,VALLEY PSA (SC0220012),SC,6.0,2232.0,7752,0.0017,2.07665062560154,474600.0,6027
MT0000021,BAKER  CITY OF,MT,1.0,392.0,1858,0.003,2.0759776536312846,83100.0,6028
PA1150137,AQUA PA FRIENDSHIP,PA,2.0,369.0,8800,0.0,2.0759613116301012,83200.0,6029
KS2019119,"WELLINGTON, CITY OF",KS,40.0,3653.0,7664,0.0,2.0752775521256432,918600.0,6030
SD4600397,IPSWICH,SD,7.0,3.0,928,0.001,2.0751921733053806,33500.0,6031
CA2910001,CITY OF GRASS VALLEY,CA,154.0,2041.0,4947,0.000884,2.0746705742574254,1132000.0,6032
NC0442020,WELDON WATER SYSTEM,NC,36.0,94.0,1375,0.0,2.0739064856711917,188000.0,6033
NE3102707,"BELDEN, VILLAGE OF",NE,21.0,40.0,112,0.00472,2.073840375586854,106700.0,6034
IA9545044,LAKE MILLS MUNICIPAL WATER DEPT-SOUTH,IA,46.0,12.0,2158,0.003,2.0733386709367494,218600.0,6035
MI0003342,INDEPENDENCE TOWNSHIP,MI,1.0,3492.0,11790,0.002,2.073235065942591,703100.0,6036
MT0001672,MORNING STAR,MT,1.0,39.0,85,0.0,2.073170731707317,12500.0,6037
NE3115703,"MITCHELL, CITY OF",NE,198.0,348.0,1526,0.00315,2.072345679012346,1000200.0,6038
ND2000203,COOPERSTOWN CITY OF,ND,13.0,514.0,984,0.00199,2.07164312267658,163900.0,6039
IN5269005,SUNMAN WATER WORKS,IN,19.0,4.0,1058,0.0,2.0704500978473583,90100.0,6040
IA1781019,THORNTON WATER SUPPLY,IA,59.0,9.0,400,0.002,2.070015220700152,279100.0,6041
MN1120001,Clara City,MN,1.0,0.0,1360,0.0,2.070015220700152,4700.0,6042
KS2012703,"WHITE CITY, CITY OF",KS,1.0,13.0,581,0.0013,2.0700109289617488,7300.0,6043
TX0990002,CITY OF QUANAH,TX,6.0,1258.0,2662,0.0,2.0699844479004668,279800.0,6044
